Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,32,438,86.669,0.581,0.414,0.948,0.584,27.919,22.715,23.615
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,33,396,80.426,0.609,-0.418,0.952,0.615,26.541,21.045,22.454
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,34,303,84.154,0.918,0.972,0.929,0.391,33.548,13.324,19.642
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,35,455,93.634,0.821,0.973,0.952,0.547,33.85,19.32,24.069
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,36,195,61.456,0.893,1.402,0.933,0.625,24.51,11.055,15.757
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,37,112,47.42,0.901,-1.221,0.896,0.509,19.02,8.247,11.942
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,38,89,45.142,0.951,1.473,0.856,0.578,20.635,6.355,10.645
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,39,218,65.456,0.885,1.419,0.956,0.649,25.834,12.035,16.66
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,40,110,45.799,0.898,-1.276,0.894,0.526,18.754,8.242,11.835
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_left,void,41,137,58.042,0.951,1.322,0.884,0.479,24.912,7.697,13.207
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,part,0,37910,4190.318,0.076,-0.753,0.754,0.704,276.56,275.764,219.701
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,1,99,39.556,0.816,1.511,0.925,0.688,15.395,8.896,11.227
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,2,96,42.935,0.93,-1.423,0.889,0.6,19.199,7.042,11.056
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,3,255,79.941,0.945,-1.405,0.921,0.545,33.234,10.882,18.019
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,4,192,61.385,0.871,1.563,0.919,0.615,23.658,11.641,15.635
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,5,126,49.698,0.908,0.893,0.933,0.467,20.452,8.583,12.666
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,6,201,73.87,0.96,-1.397,0.885,0.479,32.087,8.959,15.998
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,7,346,74.184,0.461,0.827,0.956,0.627,23.377,20.747,20.989
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,8,377,79.841,0.6,1.071,0.942,0.582,25.799,20.63,21.909
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,9,363,89.154,0.906,-0.937,0.921,0.407,35.173,14.872,21.499
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,10,310,77.527,0.782,0.244,0.928,0.554,26.887,16.745,19.867
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,11,428,86.083,0.673,0.842,0.941,0.566,28.553,21.121,23.344
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,12,373,92.184,0.908,-1.379,0.91,0.545,35.971,15.092,21.793
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,13,206,73.391,0.953,-1.012,0.904,0.374,31.11,9.45,16.195
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,14,297,93.355,0.958,0.17,0.895,0.45,38.954,11.192,19.446
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,15,28,23.899,0.985,-0.487,0.778,0.269,14.583,2.535,5.971
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,16,201,82.249,0.976,0.16,0.866,0.457,36.341,7.972,15.998
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,17,630,107.74,0.772,-1.38,0.946,0.583,37.563,23.864,28.322
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,18,594,111.154,0.879,-1.18,0.932,0.524,42.182,20.076,27.501
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,19,322,78.77,0.888,0.624,0.947,0.542,31.546,14.502,20.248
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,20,484,94.426,0.761,0.594,0.957,0.578,32.921,21.345,24.824
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,21,392,80.184,0.764,0.977,0.963,0.628,28.998,18.717,22.341
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,22,590,112.912,0.883,-1.211,0.937,0.528,42.531,19.945,27.408
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,23,391,79.598,0.525,0.184,0.949,0.63,25.417,21.626,22.312
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,24,82,44.45,0.976,-0.096,0.932,0.781,22.251,4.86,10.218
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,25,361,85.598,0.862,1.179,0.926,0.537,31.891,16.182,21.439
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,26,371,80.77,0.78,1.424,0.942,0.618,28.833,18.052,21.734
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,27,35,22.864,0.903,-0.026,0.814,0.53,10.897,4.686,6.676
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,28,428,86.184,0.554,0.293,0.945,0.611,27.293,22.716,23.344
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,29,433,86.184,0.716,0.639,0.958,0.617,29.665,20.705,23.48
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,30,388,81.255,0.705,-0.453,0.951,0.582,27.814,19.72,22.226
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,31,87,43.556,0.954,-0.281,0.916,0.544,19.985,5.987,10.525
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,32,343,87.983,0.902,0.946,0.93,0.412,34.158,14.729,20.898
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,33,413,86.426,0.693,0.118,0.932,0.579,28.837,20.798,22.931
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,34,550,99.29,0.74,0.962,0.957,0.578,34.315,23.076,26.463
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,35,39,31.556,0.982,0.525,0.83,0.31,16.634,3.172,7.047
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,36,219,63.113,0.86,1.328,0.932,0.602,24.68,12.611,16.698
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,37,123,48.077,0.85,-1.227,0.898,0.498,18.25,9.609,12.514
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,38,117,53.763,0.953,1.479,0.867,0.562,23.795,7.216,12.205
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,39,256,66.527,0.805,1.358,0.966,0.632,24.724,14.663,18.054
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,40,188,63.355,0.917,1.219,0.931,0.497,25.812,10.292,15.472
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,41,39,27.178,0.957,0.814,0.867,0.39,13.283,3.835,7.047
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,42,135,49.249,0.856,-1.223,0.918,0.562,19.166,9.896,13.111
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,43,10,9.207,0.978,1.227,0.769,0.476,7.684,1.597,3.568
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,top_right,void,44,44,32.692,0.981,1.328,0.83,0.431,17.401,3.399,7.485
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,part,0,38514,4186.703,0.131,-0.818,0.756,0.728,279.51,277.109,221.444
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,1,162,51.42,0.817,1.195,0.942,0.593,20.034,11.553,14.362
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,2,134,52.971,0.899,-1.272,0.905,0.554,21.076,9.212,13.062
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,3,372,91.426,0.901,-1.426,0.93,0.547,35.331,15.346,21.763
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,4,244,66.835,0.818,-1.483,0.938,0.61,24.781,14.249,17.626
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,5,165,55.698,0.894,0.839,0.971,0.511,22.715,10.177,14.494
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,6,282,84.77,0.94,-1.429,0.91,0.53,34.589,11.842,18.949
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,7,384,78.184,0.5,0.401,0.948,0.64,24.942,21.596,22.112
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,8,415,83.255,0.588,0.904,0.945,0.591,26.875,21.745,22.987
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,9,325,80.527,0.814,0.177,0.913,0.57,28.489,16.529,20.342
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,10,435,95.776,0.87,-0.943,0.929,0.455,35.56,17.561,23.534
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,11,471,88.669,0.643,0.843,0.952,0.602,29.365,22.497,24.489
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,12,89,48.284,0.974,-0.485,0.873,0.326,23.016,5.225,10.645
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,13,202,84.456,0.978,0.184,0.878,0.471,37.334,7.733,16.037
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,14,286,94.355,0.964,0.187,0.894,0.475,39.649,10.511,19.083
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,15,405,93.598,0.896,-1.36,0.923,0.561,36.205,16.102,22.708
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,16,249,80.598,0.939,-1.049,0.896,0.389,32.723,11.226,17.806
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,17,659,109.74,0.759,-1.392,0.941,0.588,38.042,24.785,28.967
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,18,608,113.74,0.888,-1.114,0.941,0.517,43.535,20.02,27.823
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,19,15,15.207,0.969,-0.216,0.833,0.625,8.891,2.203,4.37
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,20,320,84.669,0.911,0.639,0.917,0.444,33.556,13.822,20.185
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,21,51,36.036,0.987,-0.102,0.864,0.638,20.597,3.364,8.058
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,22,475,96.669,0.822,0.645,0.928,0.53,34.801,19.826,24.592
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,23,620,115.154,0.887,-1.147,0.93,0.515,43.909,20.293,28.096
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,24,384,78.77,0.546,-0.162,0.955,0.646,25.345,21.238,22.112
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,25,399,82.77,0.796,0.975,0.943,0.616,30.269,18.302,22.539
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,26,6,4.0,1.0,0.0,1.0,1.0,6.831,0.0,2.764
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,27,10,10.207,0.967,-0.322,0.833,0.556,7.043,1.789,3.568
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,28,371,81.355,0.79,1.521,0.932,0.618,29.094,17.84,21.734
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,29,344,84.426,0.883,1.213,0.942,0.521,32.222,15.122,20.928
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,30,385,81.841,0.44,-0.121,0.937,0.57,24.976,22.434,22.14
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,31,411,87.048,0.777,0.73,0.932,0.544,30.436,19.149,22.876
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,32,46,34.521,0.978,-0.354,0.821,0.411,17.116,3.568,7.653
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,33,366,81.012,0.647,-0.007,0.934,0.574,26.45,20.162,21.587
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,34,355,77.012,0.696,-0.59,0.949,0.594,26.411,18.966,21.26
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,35,314,83.74,0.917,0.984,0.932,0.381,33.888,13.528,19.995
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,36,492,96.912,0.795,1.047,0.946,0.541,34.356,20.846,25.029
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,37,20,19.657,0.991,0.621,0.769,0.227,13.61,1.832,5.046
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,38,183,61.113,0.885,1.454,0.893,0.587,23.694,11.045,15.264
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,39,81,40.213,0.929,-1.149,0.91,0.476,17.378,6.443,10.155
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,40,97,48.935,0.964,1.437,0.866,0.577,22.883,6.087,11.113
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,41,205,61.87,0.865,1.472,0.958,0.633,24.129,12.112,16.156
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,42,140,56.456,0.939,1.308,0.892,0.509,23.808,8.197,13.351
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,43,83,41.971,0.928,-1.211,0.883,0.512,17.686,6.577,10.28
2024-03-26_13-11-57-137_MV540-H@xWyHvMbxwzDCYCHtB+sRAABI.bmp,bottom_right,void,44,5,4.414,0.974,0.955,0.833,0.417,4.933,1.123,2.523
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,part,0,39703,3947.14,0.125,-1.077,0.778,0.71,277.433,275.253,224.836
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,1,66,31.556,0.815,-1.403,0.917,0.635,12.452,7.216,9.167
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,2,74,39.521,0.947,-1.428,0.851,0.556,18.08,5.79,9.707
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,3,179,68.698,0.958,-1.348,0.877,0.459,29.646,8.547,15.097
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,4,175,59.213,0.895,-1.526,0.907,0.583,23.728,10.561,14.927
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,5,131,50.284,0.891,0.931,0.91,0.485,20.234,9.202,12.915
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,6,152,62.87,0.958,-1.354,0.879,0.476,27.474,7.863,13.912
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,7,311,68.527,0.122,0.507,0.963,0.673,20.81,20.654,19.899
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,8,329,72.77,0.495,0.998,0.94,0.622,23.034,20.016,20.467
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,9,258,74.669,0.916,-0.872,0.928,0.431,30.259,12.153,18.124
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,10,318,74.527,0.701,0.194,0.941,0.612,25.156,17.948,20.122
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,11,422,83.841,0.671,0.872,0.95,0.601,28.242,20.928,23.18
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,12,324,85.148,0.906,-1.354,0.918,0.545,33.177,14.061,20.311
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,13,350,96.77,0.943,0.138,0.911,0.543,39.313,13.129,21.11
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,14,127,56.527,0.957,-0.981,0.894,0.385,25.043,7.231,12.716
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,15,209,78.835,0.971,0.117,0.886,0.565,35.023,8.362,16.313
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,16,578,101.497,0.754,-1.327,0.951,0.601,35.349,23.238,27.128
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,17,577,110.326,0.892,-1.216,0.938,0.537,42.588,19.286,27.105
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,18,225,67.113,0.901,0.5,0.938,0.529,27.006,11.73,16.926
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,19,341,74.77,0.766,0.829,0.947,0.618,27.147,17.446,20.837
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,20,590,112.326,0.891,-1.234,0.928,0.528,43.08,19.579,27.408
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,21,345,78.284,0.798,0.421,0.956,0.639,28.544,17.212,20.959
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,22,422,82.184,0.399,0.466,0.95,0.649,25.488,23.375,23.18
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,23,165,56.142,0.912,-0.119,0.932,0.717,23.453,9.599,14.494
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,24,321,79.012,0.858,1.113,0.93,0.527,29.696,15.269,20.217
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,25,358,78.527,0.789,1.422,0.95,0.65,28.433,17.484,21.35
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,26,90,39.728,0.829,0.048,0.882,0.6,15.217,8.519,10.705
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,27,465,89.255,0.555,0.562,0.951,0.615,28.37,23.593,24.332
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,28,325,76.906,0.801,0.46,0.95,0.595,27.65,16.569,20.342
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,29,374,79.012,0.659,-0.364,0.952,0.607,26.585,19.986,21.822
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,30,291,81.154,0.907,0.892,0.921,0.401,31.885,13.433,19.249
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,31,116,49.006,0.922,-0.268,0.885,0.527,20.422,7.899,12.153
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,32,434,86.426,0.672,0.321,0.943,0.603,29.081,21.531,23.507
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,33,455,91.876,0.789,0.824,0.944,0.562,32.655,20.057,24.069
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,34,209,62.284,0.872,1.274,0.933,0.597,24.64,12.065,16.313
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,35,102,46.971,0.938,1.453,0.887,0.58,20.834,7.227,11.396
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,36,133,50.87,0.846,-1.31,0.899,0.528,18.954,10.104,13.013
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,37,244,67.941,0.843,1.246,0.942,0.565,25.503,13.702,17.626
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,38,175,61.355,0.931,1.177,0.921,0.481,25.735,9.406,14.927
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,39,141,50.627,0.835,-1.321,0.904,0.588,19.023,10.453,13.399
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,40,12,12.657,0.967,0.903,0.923,0.4,7.72,1.96,3.909
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,41,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,top_left,void,42,37,28.692,0.976,1.299,0.86,0.529,14.853,3.201,6.864
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,part,0,39896,4019.549,0.151,-1.066,0.777,0.757,279.163,275.941,225.382
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,1,122,45.799,0.736,1.34,0.938,0.616,16.232,10.99,12.463
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,2,114,48.385,0.924,-1.29,0.905,0.543,20.647,7.877,12.048
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,3,288,79.598,0.9,-1.34,0.935,0.529,30.908,13.442,19.149
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,4,227,67.042,0.848,-1.403,0.923,0.582,24.92,13.198,17.001
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,5,169,55.113,0.859,0.908,0.96,0.528,21.496,11.003,14.669
2024-03-26_13-12-21-980_MV540-H@xWyHvMbxwzDCYCHtB+sRAABJ.bmp,bottom_left,void,6,31,22.142,0.983,0.888,0.912,0.287,14.639,2.655,6.283
